geneid	funcatid	gotermid	pubmedid
NCU03257	34.01.01	 GO:0030003	PMID:15486203
NCU03258	16.09	 GO:0008289	PMID:15486203
NCU03261	11.04.03.01	 GO:0008380	PMID:15486203
NCU03261	16.03.03	 GO:0003723	PMID:15486203
NCU03264	10.03.05	 GO:0030037	PMID:15486203
NCU03264	34.05.01	 GO:0016477	PMID:15486203
NCU03266	11.02.03.04	 GO:0045449	PMID:15486203
NCU03266	70.10	 GO:0005634	PMID:15486203
NCU03267	34.01.01	 GO:0030003	PMID:15486203
NCU03267	34.01.01.01	 GO:0006875	PMID:15486203
NCU03268	11.04.01	 GO:0006364	PMID:15486203
NCU03269	18.02.01.01	 GO:0043085	PMID:15486203
NCU03274	40.01	 GO:0016049	PMID:15486203
NCU03274	70.10	 GO:0005634	PMID:15486203
NCU03277	42.19	 GO:0007031	PMID:15486203
NCU03277	70.19	 GO:0005777	PMID:15486203
NCU03278	14.04	 GO:0006605	PMID:15486203
NCU03282	01.01.09.06.02	 GO:0006569	PMID:15486203
NCU03282	01.07.01	 GO:0051188	PMID:15486203
NCU03291	10.01.05.01	 GO:0006281	PMID:15486203
NCU03291	10.03.01	 GO:0000074	PMID:15486203
NCU03291	70.10	 GO:0005634	PMID:15486203
NCU03292	20.01.01.01	 GO:0006812	PMID:15486203
NCU03292	20.03.22	 GO:0042626	PMID:15486203
NCU03292	34.01.01.01	 GO:0006875	PMID:15486203
NCU03296	14.10	 GO:0006461	PMID:15486203
NCU03296	70.16	 GO:0005739	PMID:15486203
NCU03297	32.01.01	 GO:0006979	PMID:15486203
NCU03297	70.16	 GO:0005739	PMID:15486203
NCU03300	20.09.07	 GO:0016192	PMID:15486203
NCU03300	20.09.16	 GO:0046903	PMID:15486203
NCU03302	70.03	 GO:0005737	PMID:15486203
NCU03304	14.13.01.01	 GO:0043161	PMID:15486203
NCU03306	10.03.02	 GO:0007126	PMID:15486203
NCU03306	42.04	 GO:0007010	PMID:15486203
NCU03309	14.07.07	 GO:0019951	PMID:15486203
NCU03309	32.01	 GO:0006950	PMID:15486203
NCU03310	10.03.01	 GO:0000074	PMID:15486203
NCU03310	70.16	 GO:0005739	PMID:15486203
NCU03314	10.03.01	 GO:0000074	PMID:15486203
NCU03314	10.03.03	 GO:0000910	PMID:15486203
NCU03317	01.05	 GO:0005975	PMID:15486203
NCU03317	14.07.02	 GO:0006486	PMID:15486203
NCU03319	70.07	 GO:0005783	PMID:15486203
NCU03332	01	 GO:0008152	PMID:15486203
NCU03335	14.01	 GO:0006457	PMID:15486203
NCU03337	10.01.05	 GO:0006281	PMID:15486203
NCU03339	32.01	 GO:0006950	PMID:15486203
NCU03340	02.13	 GO:0045333	PMID:15486203
NCU03340	70.16	 GO:0005739	PMID:15486203
NCU03341	20.09.16	 GO:0046903	PMID:15486203
NCU03348	02.16.01	 GO:0043458	PMID:15486203
NCU03348	70.16	 GO:0005739	PMID:15486203
NCU03354	34.11.03.07	 GO:0019236	PMID:15486203
NCU03359	14.13	 GO:0030163	PMID:15486203
NCU03359	16.19.03	 GO:0005524	PMID:15486203
NCU03359	70.16	 GO:0005739	PMID:15486203
NCU03363	11.04.01	 GO:0006364	PMID:15486203
NCU03363	16.19.03	 GO:0005524	PMID:15486203
NCU03368	34.01.01	 GO:0030003	PMID:15486203
NCU03368	70.03	 GO:0005737	PMID:15486203
NCU03369	11.02.03	 GO:0009299	PMID:15486203
NCU03369	70.10	 GO:0005634	PMID:15486203
NCU03379	10.03.01	 GO:0000074	PMID:15486203
NCU03380	11.02.01	 GO:0009303	PMID:15486203
NCU03380	11.04.01	 GO:0006364	PMID:15486203
NCU03380	70.10	 GO:0005634	PMID:15486203
NCU03387	11.02.03.04	 GO:0045449	PMID:15486203
NCU03387	20.09.16	 GO:0046903	PMID:15486203
NCU03393	12.01	 GO:0007046	PMID:15486203
NCU03394	12.01	 GO:0007046	PMID:15486203
NCU03394	70.16	 GO:0005739	PMID:15486203
NCU03395	20.03.22	 GO:0042626	PMID:15486203
NCU03395	20.09.13	 GO:0007034	PMID:15486203
NCU03395	70.25	 GO:0005764	PMID:15486203
NCU03396	11.04.01	 GO:0006364	PMID:15486203
NCU03396	70.10.07	 GO:0005730	PMID:15486203
NCU03401	10.03.01	 GO:0000074	PMID:15486203
NCU03401	14.01	 GO:0006457	PMID:15486203
NCU03401	42.04	 GO:0007010	PMID:15486203
NCU03404	01.07	 GO:0006732	PMID:15486203
NCU03404	70.01	 GO:0005618	PMID:15486203
NCU03406	10.03.02	 GO:0007126	PMID:15486203
NCU03406	11.02.03.04	 GO:0045449	PMID:15486203
NCU03406	70.10	 GO:0005634	PMID:15486203
NCU03407	01.05.25	 GO:0043609	PMID:15486203
NCU03407	30.01.05.05.01	 GO:0007264	PMID:15486203
NCU03407	42.01	 GO:0007047	PMID:15486203
NCU03409	01.03.16	 GO:0006308	PMID:15486203
NCU03409	70.10	 GO:0005634	PMID:15486203
NCU03423	20.09.16	 GO:0046903	PMID:15486203
NCU03423	70.27	 GO:0005576	PMID:15486203
NCU03425	01.01.06.04.01	 GO:0009088	PMID:15486203
NCU03425	70.03	 GO:0005737	PMID:15486203
NCU03426	10.03.01	 GO:0000074	PMID:15486203
NCU03426	30.01	 GO:0007242	PMID:15486203
NCU03435	20.09.01	 GO:0051169	PMID:15486203
NCU03436	10.03.01	 GO:0000074	PMID:15486203
NCU03436	30.01	 GO:0007242	PMID:15486203
NCU03438	20.09.14	 GO:0030705	PMID:15486203
NCU03438	70.04	 GO:0005856	PMID:15486203
NCU03440	20.09.07	 GO:0016192	PMID:15486203
NCU03440	70.19	 GO:0005777	PMID:15486203
NCU03458	70.04	 GO:0005856	PMID:15486203
NCU03463	02.13.03	 GO:0009060	PMID:15486203
NCU03464	11.02.03.01	 GO:0006350	PMID:15486203
NCU03466	11.02.03.04	 GO:0045449	PMID:15486203
NCU03466	70.10	 GO:0005634	PMID:15486203
NCU03479	11.02.03	 GO:0009299	PMID:15486203
NCU03479	11.04.03	 GO:0006397	PMID:15486203
NCU03479	70.10	 GO:0005634	PMID:15486203
NCU03482	10.01.09.05	 GO:0006265	PMID:15486203
NCU03482	11.02.03.01	 GO:0006350	PMID:15486203
NCU03482	70.10	 GO:0005634	PMID:15486203
NCU03484	34.11.03.07	 GO:0019236	PMID:15486203
NCU03485	14.04	 GO:0006605	PMID:15486203
NCU03485	70.03	 GO:0005737	PMID:15486203
NCU03488	01.03.04	 GO:0006220	PMID:15486203
NCU03491	11.02.03	 GO:0009299	PMID:15486203
NCU03491	11.04.03.01	 GO:0008380	PMID:15486203
NCU03493	34.11.03.07	 GO:0019236	PMID:15486203
NCU03495	14.07.03	 GO:0006468	PMID:15486203
NCU03495	70.25	 GO:0005764	PMID:15486203
NCU03497	34.01.01.01	 GO:0006875	PMID:15486203
NCU03498	34.01.01.01	 GO:0006875	PMID:15486203
NCU03502	11.02.03.04	 GO:0045449	PMID:15486203
NCU03503	01.05	 GO:0005975	PMID:15486203
NCU03503	14.07	 GO:0006464	PMID:15486203
NCU03507	34.11.03.07	 GO:0019236	PMID:15486203
NCU03515	01.05.25	 GO:0043609	PMID:15486203
NCU03515	10.03.01	 GO:0000074	PMID:15486203
NCU03515	10.03.03	 GO:0000910	PMID:15486203
NCU03515	34.11.03.07	 GO:0019236	PMID:15486203
NCU03515	70.04	 GO:0005856	PMID:15486203
NCU03516	12.01	 GO:0007046	PMID:15486203
NCU03516	70.16	 GO:0005739	PMID:15486203
NCU03523	14.07.03	 GO:0006468	PMID:15486203
NCU03523	30.01	 GO:0007242	PMID:15486203
NCU03525	01.06	 GO:0006629	PMID:15486203
NCU03525	02.13.03	 GO:0009060	PMID:15486203
NCU03530	01.05.02.07	 GO:0009313	PMID:15486203
NCU03530	01.05.09.04	 GO:0046349	PMID:15486203
NCU03531	11.02.03.04	 GO:0045449	PMID:15486203
NCU03533	34.11.03.07	 GO:0019236	PMID:15486203
NCU03536	01.02.07	 GO:0006792	PMID:15486203
NCU03536	11.02.03.04	 GO:0045449	PMID:15486203
NCU03537	11.02.03.04	 GO:0045449	PMID:15486203
NCU03539	01.03.07	 GO:0009262	PMID:15486203
NCU03539	10.01.03	 GO:0006260	PMID:15486203
NCU03546	11.02.03.04	 GO:0045449	PMID:15486203
NCU03552	11.02.03.04	 GO:0045449	PMID:15486203
NCU03555	10.01.03	 GO:0006260	PMID:15486203
NCU03556	70.19	 GO:0005777	PMID:15486203
NCU03558	70.16	 GO:0005739	PMID:15486203
NCU03559	02.13.03	 GO:0009060	PMID:15486203
NCU03559	20.01.15	 GO:0006818	PMID:15486203
NCU03560	11.02.02	 GO:0009304	PMID:15486203
NCU03561	20.01.03	 GO:0008643	PMID:15486203
NCU03561	20.09.04	 GO:0006839	PMID:15486203
NCU03561	70.16	 GO:0005739	PMID:15486203
NCU03563	20.09.14.02	 GO:0030048	PMID:15486203
NCU03565	12.01	 GO:0007046	PMID:15486203
NCU03575	12.10	 GO:0004812	PMID:15486203
NCU03575	70.03	 GO:0005737	PMID:15486203
NCU03578	20.09.07	 GO:0016192	PMID:15486203
NCU03578	70.03	 GO:0005737	PMID:15486203
NCU03591	16.19.03	 GO:0005524	PMID:15486203
NCU03591	20.01.13	 GO:0006869	PMID:15486203
NCU03591	70.25	 GO:0005764	PMID:15486203
NCU03592	20.03.22	 GO:0042626	PMID:15486203
NCU03592	47.01.01	 GO:0030448	PMID:15486203
NCU03593	34.11.03.07	 GO:0019236	PMID:15486203
NCU03593	43.01.03.06	 GO:0030448	PMID:15486203
NCU03596	01.06.10	 GO:0019216	PMID:15486203
NCU03603	20.01.15	 GO:0006818	PMID:15486203
NCU03603	70.16	 GO:0005739	PMID:15486203
NCU03606	10.01.03	 GO:0006260	PMID:15486203
NCU03606	10.01.05	 GO:0006281	PMID:15486203
NCU03607	01.01.06.04.01	 GO:0009088	PMID:15486203
NCU03607	01.01.06.04.02	 GO:0006567	PMID:15486203
NCU03607	01.01.09.01.01	 GO:0006545	PMID:15486203
NCU03607	01.01.09.01.02	 GO:0006546	PMID:15486203
NCU03607	01.01.09.02.01	 GO:0006564	PMID:15486203
NCU03607	01.01.09.02.02	 GO:0006565	PMID:15486203
NCU03608	01.01.11.02.01	 GO:0009097	PMID:15486203
NCU03608	01.01.11.03.01	 GO:0009099	PMID:15486203
NCU03610	14.07	 GO:0006464	PMID:15486203
NCU03610	14.13	 GO:0030163	PMID:15486203
NCU03611	42.01	 GO:0007047	PMID:15486203
NCU03616	30.01.05.01	 GO:0007243	PMID:15486203
NCU03616	40.01.03	 GO:0051211	PMID:15486203
NCU03616	42.01	 GO:0007047	PMID:15486203
NCU03616	43.01.03.06	 GO:0030448	PMID:15486203
NCU03623	14.13	 GO:0030163	PMID:15486203
NCU03625	11.02.03	 GO:0009299	PMID:15486203
NCU03625	11.04.03.01	 GO:0008380	PMID:15486203
NCU03633	01.06.06	 GO:0008299	PMID:15486203
NCU03635	12.01	 GO:0007046	PMID:15486203
NCU03638	12.01	 GO:0007046	PMID:15486203
NCU03638	70.16	 GO:0005739	PMID:15486203
NCU03639	01.06	 GO:0006629	PMID:15486203
NCU03648	01.01.03	 GO:0009064	PMID:15486203
NCU03649	10.01.05.01	 GO:0006281	PMID:15486203
NCU03649	70.10	 GO:0005634	PMID:15486203
NCU03650	10.01.05.01	 GO:0006281	PMID:15486203
NCU03650	70.10	 GO:0005634	PMID:15486203
NCU03657	01.05	 GO:0005975	PMID:15486203
NCU03657	42.01	 GO:0007047	PMID:15486203
NCU03657	70.07	 GO:0005783	PMID:15486203
NCU03658	14.04	 GO:0006605	PMID:15486203
NCU03658	20.09.16	 GO:0046903	PMID:15486203
NCU03659	10.03.01	 GO:0000074	PMID:15486203
NCU03659	14.07.03	 GO:0006468	PMID:15486203
NCU03659	30.01	 GO:0007242	PMID:15486203
NCU03659	70.10	 GO:0005634	PMID:15486203
NCU03685	01.05.02.07	 GO:0009313	PMID:15486203
NCU03690	20.09.01	 GO:0051169	PMID:15486203
NCU03693	01.06.02.02	 GO:0009247	PMID:15486203
NCU03695	01.06	 GO:0006629	PMID:15486203
NCU03695	70.16	 GO:0005739	PMID:15486203
NCU03702	11.02.01	 GO:0009303	PMID:15486203
NCU03702	11.04.01	 GO:0006364	PMID:15486203
NCU03702	70.10	 GO:0005634	PMID:15486203
NCU03703	12.01	 GO:0007046	PMID:15486203
NCU03703	70.03	 GO:0005737	PMID:15486203
NCU03704	14.10	 GO:0006461	PMID:15486203
NCU03711	30.01.05.05.01	 GO:0007264	PMID:15486203
NCU03713	14.07	 GO:0006464	PMID:15486203
NCU03713	70.08	 GO:0005794	PMID:15486203
NCU03715	20.09.07	 GO:0016192	PMID:15486203
NCU03718	14.07	 GO:0006464	PMID:15486203
NCU03718	42.01	 GO:0007047	PMID:15486203
NCU03719	11.02.03.04	 GO:0045449	PMID:15486203
NCU03730	11.02.02	 GO:0009304	PMID:15486203
NCU03730	11.06.02	 GO:0006400	PMID:15486203
NCU03732	12.04	 GO:0043037	PMID:15486203
NCU03737	12.04	 GO:0043037	PMID:15486203
NCU03737	70.16	 GO:0005739	PMID:15486203
NCU03738	12.01	 GO:0007046	PMID:15486203
NCU03739	14.01	 GO:0006457	PMID:15486203
NCU03739	32.01	 GO:0006950	PMID:15486203
NCU03748	01.01.06.06.01	 GO:0009085	PMID:15486203
NCU03748	01.01.06.06.02	 GO:0006554	PMID:15486203
NCU03750	16.17.01	 GO:0005509	PMID:15486203
NCU03750	30.01.09.03	 GO:0019722	PMID:15486203
NCU03752	01.06.06.11	 GO:0006694	PMID:15486203
NCU03755	01.02	 GO:0006807	PMID:15486203
NCU03756	01.01.13	 GO:0006521	PMID:15486203
NCU03757	12.01	 GO:0007046	PMID:15486203
NCU03757	70.03	 GO:0005737	PMID:15486203
NCU03758	70.10	 GO:0005634	PMID:15486203
NCU03759	12.10	 GO:0004812	PMID:15486203
NCU03759	70.16	 GO:0005739	PMID:15486203
NCU03761	01.01.09.02.02	 GO:0006565	PMID:15486203
NCU03763	10.01.03	 GO:0006260	PMID:15486203
NCU03764	10.03.01	 GO:0000074	PMID:15486203
NCU03764	70.04	 GO:0005856	PMID:15486203
NCU03768	01.06	 GO:0006629	PMID:15486203
NCU03769	70.10	 GO:0005634	PMID:15486203
NCU03773	34.11.03.07	 GO:0019236	PMID:15486203
NCU03776	32.01	 GO:0006950	PMID:15486203
NCU03777	01.06.05	 GO:0006633	PMID:15486203
NCU03778	11.02.03	 GO:0009299	PMID:15486203
NCU03778	11.04.03.01	 GO:0008380	PMID:15486203
NCU03782	11.02.03.01	 GO:0006350	PMID:15486203
NCU03784	20.01.01	 GO:0006811	PMID:15486203
NCU03789	20.01.27	 GO:0015893	PMID:15486203
NCU03789	20.09.16	 GO:0046903	PMID:15486203
NCU03794	10.03.03	 GO:0000910	PMID:15486203
NCU03794	70.03	 GO:0005737	PMID:15486203
NCU03795	01.05.25	 GO:0043609	PMID:15486203
NCU03795	10.03.01	 GO:0000074	PMID:15486203
NCU03795	10.03.03	 GO:0000910	PMID:15486203
NCU03795	34.11.03.07	 GO:0019236	PMID:15486203
NCU03795	70.04	 GO:0005856	PMID:15486203
NCU03796	01.01.11	 GO:0009078	PMID:15486203
NCU03796	01.01.13	 GO:0006521	PMID:15486203
NCU03799	11.02.03	 GO:0009299	PMID:15486203
NCU03803	01.05	 GO:0005975	PMID:15486203
NCU03804	14.07	 GO:0006464	PMID:15486203
NCU03804	14.07.03	 GO:0006468	PMID:15486203
NCU03804	30.01	 GO:0007242	PMID:15486203
NCU03806	12.01	 GO:0007046	PMID:15486203
NCU03809	11.02.03.04	 GO:0045449	PMID:15486203
NCU03809	70.10	 GO:0005634	PMID:15486203
NCU03813	01.05	 GO:0005975	PMID:15486203
NCU03813	02.04	 GO:0006097	PMID:15486203
NCU03814	11.02.03	 GO:0009299	PMID:15486203
NCU03814	11.04.03.01	 GO:0008380	PMID:15486203
NCU03814	12.10	 GO:0004812	PMID:15486203
NCU03814	70.16	 GO:0005739	PMID:15486203
NCU03815	01.01	 GO:0006520	PMID:15486203
NCU03815	20.01.07	 GO:0006865	PMID:15486203
NCU03818	20.01.27	 GO:0015893	PMID:15486203
NCU03818	20.03.22	 GO:0042626	PMID:15486203
NCU03820	10.03.01.03	 GO:0000075	PMID:15486203
NCU03823	14.10	 GO:0006461	PMID:15486203
NCU03826	12.04.02	 GO:0006414	PMID:15486203
NCU03826	70.03	 GO:0005737	PMID:15486203
NCU03827	70.16	 GO:0005739	PMID:15486203
NCU03833	16.17.01	 GO:0005509	PMID:15486203
NCU03833	30.01.09.03	 GO:0019722	PMID:15486203
NCU03853	14.01	 GO:0006457	PMID:15486203
NCU03854	11.06.02	 GO:0006400	PMID:15486203
NCU03854	70.03	 GO:0005737	PMID:15486203
NCU03855	11.02.03.04.03	 GO:0016564	PMID:15486203
NCU03857	01.05	 GO:0005975	PMID:15486203
NCU03857	02.10	 GO:0006099	PMID:15486203
NCU03875	42.10.03	 GO:0051276	PMID:15486203
NCU03875	70.10	 GO:0005634	PMID:15486203
NCU03876	12.04.01	 GO:0006413	PMID:15486203
NCU03876	70.03	 GO:0005737	PMID:15486203
NCU03877	01.03.01	 GO:0006163	PMID:15486203
NCU03877	01.07.01	 GO:0051188	PMID:15486203
NCU03877	70.03	 GO:0005737	PMID:15486203
NCU03880	01.06.02.01	 GO:0008654	PMID:15486203
NCU03882	10.03.05.01	 GO:0007098	PMID:15486203
NCU03883	16.01	 GO:0005515	PMID:15486203
NCU03883	18.02.01.02	 GO:0004857	PMID:15486203
NCU03887	32.01	 GO:0006950	PMID:15486203
NCU03888	42.04.03	 GO:0030036	PMID:15486203
NCU03889	20.09.07.05	 GO:0006891	PMID:15486203
NCU03889	20.09.07.27	 GO:0006906	PMID:15486203
NCU03893	01.05	 GO:0005975	PMID:15486203
NCU03894	01.04	 GO:0006796	PMID:15486203
NCU03894	14.07.03	 GO:0006468	PMID:15486203
NCU03894	16.19.03	 GO:0005524	PMID:15486203
NCU03897	10.03.01	 GO:0000074	PMID:15486203
NCU03897	70.07	 GO:0005783	PMID:15486203
NCU03897	70.10	 GO:0005634	PMID:15486203
NCU03901	70.19	 GO:0005777	PMID:15486203
NCU03905	11.02.03.04	 GO:0045449	PMID:15486203
NCU03905	32.01	 GO:0006950	PMID:15486203
NCU03906	14.13	 GO:0030163	PMID:15486203
NCU03909	11.02.03.01	 GO:0006350	PMID:15486203
NCU03911	20.09.14.02	 GO:0030048	PMID:15486203
NCU03913	01.01	 GO:0006520	PMID:15486203
NCU03914	01.05	 GO:0005975	PMID:15486203
NCU03915	01.05	 GO:0005975	PMID:15486203
NCU03918	11.02.03	 GO:0009299	PMID:15486203
NCU03918	11.04.03.01	 GO:0008380	PMID:15486203
NCU03922	01.06.06	 GO:0008299	PMID:15486203
NCU03929	01.06	 GO:0006629	PMID:15486203
NCU03935	01.01	 GO:0006520	PMID:15486203
NCU03937	10.03.01	 GO:0000074	PMID:15486203
NCU03937	70.04	 GO:0005856	PMID:15486203
NCU03938	11.02.03.04	 GO:0045449	PMID:15486203
NCU03938	70.10	 GO:0005634	PMID:15486203
NCU03944	32.01	 GO:0006950	PMID:15486203
NCU03949	01.02	 GO:0006807	PMID:15486203
NCU03952	11.04.01	 GO:0006364	PMID:15486203
NCU03952	70.10	 GO:0005634	PMID:15486203
NCU03953	02.13	 GO:0045333	PMID:15486203
NCU03953	20.01.15	 GO:0006818	PMID:15486203
NCU03953	70.16	 GO:0005739	PMID:15486203
NCU03954	10.03.05.01	 GO:0007098	PMID:15486203
NCU03954	42.04.05	 GO:0000226	PMID:15486203
NCU03956	11.02.03.01	 GO:0006350	PMID:15486203
NCU03956	70.10	 GO:0005634	PMID:15486203
NCU03957	01.05.25	 GO:0043609	PMID:15486203
NCU03957	01.20.15.03	 GO:0006744	PMID:15486203
NCU03957	70.16	 GO:0005739	PMID:15486203
NCU03965	01.05.25	 GO:0043609	PMID:15486203
NCU03967	16.01	 GO:0005515	PMID:15486203
NCU03967	18.02.01	 GO:0050790	PMID:15486203
NCU03967	34.11.01	 GO:0009583	PMID:15486203
NCU03967	34.11.11	 GO:0048511	PMID:15486203
NCU03968	10.01.05.01	 GO:0006281	PMID:15486203
NCU03968	70.10	 GO:0005634	PMID:15486203
NCU03972	12.04	 GO:0043037	PMID:15486203
NCU03972	14.13.01.01	 GO:0043161	PMID:15486203
NCU03972	16.07	 GO:0005198	PMID:15486203
NCU03973	01.01	 GO:0006520	PMID:15486203
NCU03973	01.02	 GO:0006807	PMID:15486203
NCU03975	11.02.03.04	 GO:0045449	PMID:15486203
NCU03975	16.03.01	 GO:0003677	PMID:15486203
NCU03975	70.10	 GO:0005634	PMID:15486203
NCU03979	01.07.01	 GO:0051188	PMID:15486203
NCU03982	32.01	 GO:0006950	PMID:15486203
NCU03982	70.07	 GO:0005783	PMID:15486203
NCU03988	70.03	 GO:0005737	PMID:15486203
NCU03989	16.17.01	 GO:0005509	PMID:15486203
NCU03989	20.01.01.01	 GO:0006812	PMID:15486203
NCU03989	20.09.04	 GO:0006839	PMID:15486203
NCU03989	70.16	 GO:0005739	PMID:15486203
NCU03990	11.04.03.01	 GO:0008380	PMID:15486203
NCU03990	70.10	 GO:0005634	PMID:15486203
NCU03991	01.06	 GO:0006629	PMID:15486203
NCU03992	70.04	 GO:0005856	PMID:15486203
NCU03996	01.05.03	 GO:0000272	PMID:15486203
NCU04001	01.05	 GO:0005975	PMID:15486203
NCU04003	20.09.07.03	 GO:0006888	PMID:15486203
NCU04005	10.01.05.01	 GO:0006281	PMID:15486203
NCU04005	14.07.03	 GO:0006468	PMID:15486203
NCU04005	30.01	 GO:0007242	PMID:15486203
NCU04005	40.01.03	 GO:0051211	PMID:15486203
NCU04005	70.03	 GO:0005737	PMID:15486203
NCU04008	16.19.03	 GO:0005524	PMID:15486203
NCU04008	20.03.22	 GO:0042626	PMID:15486203
NCU04009	11.04.01	 GO:0006364	PMID:15486203
NCU04009	70.10	 GO:0005634	PMID:15486203
NCU04010	01.06	 GO:0006629	PMID:15486203
NCU04013	01.05	 GO:0005975	PMID:15486203
NCU04013	16.21.07	 GO:0051287	PMID:15486203
NCU04014	14.07.05	 GO:0016579	PMID:15486203
NCU04019	01.03.10	 GO:0009187	PMID:15486203
NCU04019	01.07.01	 GO:0051188	PMID:15486203
NCU04020	12.10	 GO:0004812	PMID:15486203
NCU04020	70.03	 GO:0005737	PMID:15486203
NCU04021	16.19.03	 GO:0005524	PMID:15486203
NCU04024	14.07.05	 GO:0016579	PMID:15486203
NCU04027	01.05.03	 GO:0000272	PMID:15486203
NCU04033	42.01	 GO:0007047	PMID:15486203
NCU04033	70.01	 GO:0005618	PMID:15486203
NCU04037	01.05	 GO:0005975	PMID:15486203
NCU04037	14.07.02	 GO:0006486	PMID:15486203
NCU04037	42.01	 GO:0007047	PMID:15486203
NCU04037	70.08	 GO:0005794	PMID:15486203
NCU04041	11.04.01	 GO:0006364	PMID:15486203
NCU04041	11.04.02	 GO:0008033	PMID:15486203
NCU04041	11.04.03	 GO:0006397	PMID:15486203
NCU04041	70.10	 GO:0005634	PMID:15486203
NCU04044	02.13.03	 GO:0009060	PMID:15486203
NCU04044	20.01.15	 GO:0006818	PMID:15486203
NCU04044	70.16	 GO:0005739	PMID:15486203
NCU04050	01.01.13	 GO:0006521	PMID:15486203
NCU04050	11.02.03.04.01	 GO:0016563	PMID:15486203
NCU04050	16.03.01	 GO:0003677	PMID:15486203
NCU04050	32.01.11	 GO:0042594	PMID:15486203
NCU04050	70.10	 GO:0005634	PMID:15486203
NCU04051	16.19.03	 GO:0005524	PMID:15486203
NCU04051	18.02.01.01	 GO:0043085	PMID:15486203
NCU04051	32.01.11	 GO:0042594	PMID:15486203
NCU04051	70.03	 GO:0005737	PMID:15486203
NCU04054	10.03.01	 GO:0000074	PMID:15486203
NCU04054	10.03.02	 GO:0007126	PMID:15486203
NCU04054	70.04	 GO:0005856	PMID:15486203
NCU04062	14.04	 GO:0006605	PMID:15486203
NCU04062	14.10	 GO:0006461	PMID:15486203
NCU04063	20.01.10	 GO:0015031	PMID:15486203
NCU04063	20.09.07	 GO:0016192	PMID:15486203
NCU04074	02.13.03	 GO:0009060	PMID:15486203
NCU04076	20.03.22	 GO:0042626	PMID:15486203
NCU04076	20.09.16	 GO:0046903	PMID:15486203
NCU04077	01.02	 GO:0006807	PMID:15486203
NCU04078	16.21.07	 GO:0051287	PMID:15486203
NCU04087	14.01	 GO:0006457	PMID:15486203
NCU04087	32.01	 GO:0006950	PMID:15486203
NCU04092	01.02	 GO:0006807	PMID:15486203
NCU04095	10.03.03	 GO:0000910	PMID:15486203
NCU04097	16.19.03	 GO:0005524	PMID:15486203
NCU04098	14.07	 GO:0006464	PMID:15486203
NCU04098	32.01	 GO:0006950	PMID:15486203
NCU04098	70.16	 GO:0005739	PMID:15486203
NCU04099	01.06	 GO:0006629	PMID:15486203
NCU04104	14.04	 GO:0006605	PMID:15486203
NCU04104	20.09.01	 GO:0051169	PMID:15486203
NCU04104	70.10.05	 GO:0005635	PMID:15486203
NCU04108	01.05	 GO:0005975	PMID:15486203
NCU04110	11.02.03	 GO:0009299	PMID:15486203
NCU04110	11.04.03.01	 GO:0008380	PMID:15486203
NCU04110	70.10	 GO:0005634	PMID:15486203
NCU04118	01.01	 GO:0006520	PMID:15486203
NCU04119	14.04	 GO:0006605	PMID:15486203
NCU04119	20.09.07	 GO:0016192	PMID:15486203
NCU04119	70.08	 GO:0005794	PMID:15486203
NCU04137	14.04	 GO:0006605	PMID:15486203
NCU04137	20.09.07	 GO:0016192	PMID:15486203
NCU04138	12.01	 GO:0007046	PMID:15486203
NCU04138	70.16	 GO:0005739	PMID:15486203
NCU04142	14.01	 GO:0006457	PMID:15486203
NCU04142	32.01	 GO:0006950	PMID:15486203
NCU04144	01.06	 GO:0006629	PMID:15486203
NCU04149	11.02.03	 GO:0009299	PMID:15486203
NCU04149	11.04.03.01	 GO:0008380	PMID:15486203
NCU04149	12.04	 GO:0043037	PMID:15486203
NCU04149	12.07	 GO:0006445	PMID:15486203
NCU04149	70.16	 GO:0005739	PMID:15486203
NCU04153	01.03.10	 GO:0009187	PMID:15486203
NCU04153	10.03.01	 GO:0000074	PMID:15486203
NCU04153	11.02.02	 GO:0009304	PMID:15486203
NCU04153	11.06.02	 GO:0006400	PMID:15486203
NCU04153	70.10	 GO:0005634	PMID:15486203
NCU04156	01.06	 GO:0006629	PMID:15486203
NCU04158	01.02.07	 GO:0006792	PMID:15486203
NCU04160	01.05	 GO:0005975	PMID:15486203
NCU04160	42.01	 GO:0007047	PMID:15486203
NCU04161	20.01.27	 GO:0015893	PMID:15486203
NCU04165	32.01	 GO:0006950	PMID:15486203
NCU04168	70.01	 GO:0005618	PMID:15486203
NCU04171	12.01	 GO:0007046	PMID:15486203
NCU04171	70.16	 GO:0005739	PMID:15486203
NCU04173	70.04	 GO:0005856	PMID:15486203
NCU04177	14.07	 GO:0006464	PMID:15486203
NCU04177	14.13	 GO:0030163	PMID:15486203
NCU04179	11.02.03.04	 GO:0045449	PMID:15486203
NCU04179	70.10	 GO:0005634	PMID:15486203
NCU04180	01.07	 GO:0006732	PMID:15486203
NCU04180	20.01.25	 GO:0051181	PMID:15486203
NCU04180	20.09.04	 GO:0006839	PMID:15486203
NCU04180	70.16	 GO:0005739	PMID:15486203
NCU04182	11.02.03	 GO:0009299	PMID:15486203
NCU04182	11.04.03.01	 GO:0008380	PMID:15486203
NCU04185	01.05.03	 GO:0000272	PMID:15486203
NCU04187	11.02.03	 GO:0009299	PMID:15486203
NCU04187	11.04.03.01	 GO:0008380	PMID:15486203
NCU04192	14.13.04	 GO:0007039	PMID:15486203
